Point_ID,Output
1,8.73454156507
2,3.39647163434
3,6.39614229334
4,-3.74864799701
5,5.54279192047
6,7.7695111597
7,-1.7968015639
8,-12.6038489264
9,-12.3470883658
10,4.19138899361
11,7.2864002835
12,5.37718410264
13,7.95960931366
14,4.16684823594
15,3.14099113048
16,-1.62029008632
17,1.89328754385
18,7.12683168593
19,-2.03774667162
20,-19.5579358684
21,10.5045200612
22,2.34295205239
23,-10.2318189812
24,6.78810801758
25,0.23347447701
26,-0.968815203038
27,2.98855643113
28,4.94562156484
29,4.59448184116
30,-9.96971844728
31,-0.203820824859
32,5.87818305384
33,-9.23032233872
34,7.58817994297
35,-1.45685516059
36,2.34384663221
37,6.48029595644
38,7.41053243611
39,4.07369120182
40,6.17326375
41,-1.21737810595
42,5.9085938216
43,2.97763398937
44,5.60337781834
45,3.05410678142
46,-4.92726301217
47,2.17353403292
48,5.54432460727
49,11.7068382314
50,1.79692478226
51,7.03857531216
52,-2.17665296018
53,-1.48816827828
54,4.39191684602
55,7.96656476725
56,8.58717320443
57,7.37019411289
58,-10.2035914507
59,0.135647750954
60,-2.30396603197
61,9.459739654
62,8.53328970667
63,-8.88177691804
64,2.25157573472
65,4.71078921355
66,6.26237349978
67,-0.112429259866
68,-3.00828758102
69,-7.54009962769
70,3.7182044257
71,10.2733127675
72,-4.26521755324
73,3.32104914021
74,1.99916810514
75,-13.0982728986
76,-0.859267951869
77,-5.82134284254
78,1.47847174337
79,6.58925178314
80,-6.72663526457
81,5.74489568204
82,6.43844752874
83,3.65461084301
84,0.350014762361
85,8.28733098806
86,-14.2631987613
87,1.2413602666
88,0.232878947846
89,6.15461722023
90,-9.9445399907
91,-1.4138077132
92,5.91891442828
93,6.80626390097
94,0.782422634819
95,9.51702475893
96,-13.4574116238
97,4.00099323645
98,8.47626962143
99,8.02612289755
100,0.186755951576
101,5.05655909684
102,-6.67313552155
103,-6.17048177242
104,-2.36811880953
105,3.37493374472
106,6.53479866966
107,-0.184159047149
108,6.21387228541
109,2.43092567497
110,10.9638418955
111,-14.24812989
112,9.72191900474
113,-3.11012503703
114,3.6266119045
115,7.03960608479
116,3.04178077218
117,3.64000077138
118,5.17929874717
119,3.5215439258
120,10.8449765702
121,1.97696118954
122,5.71424714456
123,6.63189439729
124,-7.45067270736
125,10.1360722633
126,2.46558112384
127,10.6104523216
128,8.59794704834
129,-12.0426118494
130,5.08723265789
131,7.83387840124
132,-0.160822571141
133,2.4249152698
134,3.18845399035
135,-4.09238002496
136,-3.74127716239
137,2.07848849608
138,6.61187754122
139,1.07108615252
140,7.0178134045
141,-3.0948902415
142,-14.2463063597
143,8.75850698127
144,-4.26564075572
145,-1.45267222267
146,6.37358200743
147,7.30975492254
148,-2.21387564336
149,3.97292913275
150,-9.70746565122
151,-0.41627353757
152,4.42103692207
153,-7.12854559267
154,-3.02536474695
155,-3.03207996144
156,0.61936193234
157,3.30311530893
158,5.41255226861
159,-5.79651533296
160,4.79761804418
161,7.93318085437
162,-14.4494909906
163,-0.791533745235
164,-20.4079988279
165,-3.07285390351
166,-34.0861331942
167,-3.20259692744
168,3.57533725416
169,5.85589564407
170,4.1711906566
171,-7.22586000106
172,7.31282551395
173,-5.23305868335
174,4.65177831736
175,4.10409617063
176,3.50219552278
177,5.17991260502
178,-14.8919774293
179,-3.34568765044
180,-1.64896127092
181,8.30572570033
182,1.33713187177
183,6.59547443577
184,-3.44001533079
185,-4.59766477705
186,3.91320271987
187,-2.25082605708
188,-5.16671505131
189,-0.88174839308
190,5.85789159128
191,9.94440447745
192,4.87675653754
193,-1.0003381968
194,-4.30495760603
195,6.14409914727
196,0.949341968909
197,8.72465537798
198,-14.9318865446
199,-1.19662476558
200,5.72389138311
201,-1.52925402772
202,-3.25431574217
203,5.19625707218
204,-3.52399409129
205,4.64684874805
206,10.2276340233
207,4.11036650823
208,-2.32078976347
209,7.0956294122
210,-2.43339481176
211,-1.06474341117
212,-11.816549914
213,4.38494525624
214,2.41519101085
215,5.64054623171
216,-0.19556650094
217,6.44199224417
218,3.59809468198
219,8.69167553496
220,-3.73895174944
221,4.79056631709
222,1.08474481422
223,-14.1650877558
224,-16.6790652355
225,-1.50398958575
226,10.8959768115
227,5.02627988213
228,4.8784523497
229,8.78688895582
230,5.63885280032
231,-8.7483376716
232,2.49385657775
233,-3.35808009355
234,8.77290807939
235,8.71986292874
236,6.46098691113
237,-13.9188927458
238,4.23545426617
239,-3.23203605458
240,-3.77644538523
241,-3.99625765222
242,-13.7949842078
243,1.98851021207
244,-24.576656991
245,3.35484467611
246,8.12225692768
247,0.52007521295
248,-0.705627158219
249,-6.59435687043
250,-11.1545206589
251,-15.2886293118
252,1.5712252376
253,-2.97168994136
254,2.01388603578
255,3.24141168822
256,8.14203421135
257,-7.90139563029
258,-2.98123854738
259,-6.75407961762
260,2.74197953294
261,-0.022775632556
262,5.98738386375
263,-0.818412274863
264,5.20411979512
265,1.73171368074
266,3.97966528467
267,-0.102939741717
268,-6.69738428374
269,-7.81261759893
270,4.42902101958
271,3.33045671217
272,0.141716400929
273,7.29711911076
274,-7.87592633756
275,10.1201808464
276,-4.80090490507
277,5.86455290445
278,-13.3436921589
279,9.2387188771
280,7.10107364468
281,3.56455656835
282,-4.63245763531
283,6.46484885457
284,5.71210519245
285,-5.14346798002
286,0.980082557119
287,9.44462187183
288,5.26980953548
289,5.11590609156
290,-4.69553028761
291,11.1900486533
292,-10.3149037355
293,5.06983288486
294,7.04416032732
295,3.83020410439
296,-5.11116190823
297,7.1941572094
298,9.34990863667
299,5.039171584
300,2.40826046357
301,5.06020153833
302,5.79310248564
303,0.295046181824
304,-5.02357362709
305,3.66445657916
306,2.46120659119
307,5.9606025755
308,-11.3318008486
309,-2.74561412756
310,5.40221701378
311,-6.83946035546
312,-5.79986812205
313,5.08109115427
314,6.13817681066
315,3.56481060768
316,-6.13222411324
317,0.23623966378
318,-0.762266657791
319,8.45427174699
320,5.02987949125
321,0.276450996679
322,0.717036294288
323,5.12457090266
324,3.66361986032
325,5.32738486861
326,6.76341673963
327,1.86672844138
328,1.71705501563
329,-14.428754028
330,4.9760949009
331,4.37552082981
332,4.62787019732
333,3.64537768283
334,-3.84585240564
335,4.00638739106
336,-16.1877217051
337,-5.89435283259
338,5.02309913482
339,-1.33053220789
340,6.6440675479
341,-0.97724019146
342,0.763239766042
343,7.06911164765
344,1.70952612222
345,7.35301246895
346,-20.5795180289
347,5.40028508959
348,4.85546851216
349,-10.8407321731
350,-0.160712523969
351,10.6859417201
352,2.64245051792
353,-6.46708978396
354,2.28820690514
355,4.78523013956
356,3.98759497662
357,4.44269934517
358,7.17256981546
359,7.6258817806
360,-9.01789535221
361,-13.199833848
362,6.45130279329
363,10.4851553185
364,-4.0062862696
365,12.0728497819
366,-3.74347341963
367,-6.18177392977
368,-10.7253654655
369,7.30841023853
370,6.95055664241
371,-10.6136460507
372,9.42238937642
373,-7.79456699536
374,-10.8307135799
375,3.16832879312
376,-4.32420180383
377,-8.42035547696
378,8.2732018709
379,0.664311010249
380,-5.75849051202
381,5.00346936737
382,-4.00017819202
383,4.05564446098
384,6.38044555854
385,-1.55168987263
386,2.06110959513
387,1.60268504668
388,-1.32132267048
389,3.68939126908
390,5.57043323594
391,1.0174329189
392,-6.69135013654
393,2.85103380095
394,3.02506783012
395,-14.2190772836
396,-3.92345304084
397,3.1029899156
398,8.25700839364
399,6.84219459674
400,9.97213207575
401,2.9642152515
402,4.0805549159
403,-1.41333205003
404,4.39966110297
405,6.94774764622
406,-2.97377422416
407,1.49380032528
408,-3.58430657519
409,-1.522042033
410,9.64384242455
411,7.8454040549
412,5.5795222636
413,-4.62891292444
414,-10.0982233545
415,-1.89288119965
416,-15.970469966
417,7.99092986737
418,1.84084406199
419,11.19712244
420,7.77352956171
421,-0.239114125292
422,2.12810451493
423,6.51466278456
424,-0.496905770029
425,4.00342108221
426,5.69067578365
427,5.91928494425
428,7.05423329054
429,8.9757789236
430,2.7375450985
431,8.58024861455
432,-1.5895857401
433,6.07758802629
434,-14.0993946235
435,5.71179912114
436,5.95635831429
437,-1.58242863158
438,-0.773596493145
439,-5.84785452747
440,-14.4584846844
441,3.86062723015
442,8.11596720468
443,6.53159987368
444,5.42656283836
445,-1.73545158023
446,3.99266295907
447,7.5230332604
448,3.98386765024
449,6.9559271221
450,2.61951239047
451,-4.44366999664
452,-5.9262800482
453,-9.9159496496
454,9.08164724026
455,6.06722710218
456,-9.14199981891
457,6.11909630148
458,-4.82072348898
459,-9.23968160544
460,0.110115341327
461,-1.27878585541
462,6.69765908748
463,-3.14936151246
464,2.75779979062
465,-2.58842901653
466,-6.79527499764
467,10.0580454296
468,3.51708955652
469,7.14725498539
470,9.19803194716
471,-0.577262006495
472,-0.585626472465
473,4.7952518541
474,9.93180694735
475,7.65482290442
476,5.04417107606
477,0.432549786303
478,3.13533741544
479,9.00781192033
480,3.72526047484
481,3.45992728883
482,3.84351594822
483,5.41168930074
484,-0.804707434111
485,-5.11860215913
486,-0.746272010882
487,7.975590046
488,5.9525425317
489,-7.97592700755
490,0.00296425866912
491,0.887733563344
492,-14.7887008273
493,-10.0923486415
494,-3.6873200824
495,-11.7607568573
496,-9.26775211008
497,6.32276779016
498,3.2741880647
499,2.70103790113
500,6.05319369766
501,6.03912852154
502,-0.0898693076835
503,6.20834623347
504,9.54353818046
505,5.63699100874
506,-4.9348278184
507,-2.39895916847
508,-6.47298954459
509,-0.182817246693
510,6.53095794405
511,9.02184700751
512,-0.341172130019
513,-1.76832588277
514,4.61239759456
515,-8.28451956804
516,-10.6324252654
517,6.58680957278
518,4.7342276397
519,-2.93249284566
520,-1.03028760484
521,2.40441437365
522,-1.20120557576
523,-2.44838506098
524,8.03108260002
525,-2.16923741477
526,3.40460484111
527,4.21925696495
528,-0.713442275266
529,-12.5996270567
530,5.10106156842
531,5.4273357327
532,6.1561110399
533,8.45020977716
534,1.05694157673
535,8.77327532046
536,10.2530337326
537,4.8332650624
538,-5.82476832601
539,-13.9504413512
540,5.42356952002
541,6.73213212005
542,-2.43822195769
543,8.20663615495
544,7.38016245736
545,-5.90137396049
546,3.13024071258
547,-8.22672716305
548,-7.47429593162
549,2.93148103663
550,-1.75842212238
551,-14.3301314615
552,5.65879396051
553,5.04210647432
554,5.0660006058
555,3.31071699516
556,10.3766414558
557,4.14128650781
558,4.43735362332
559,2.01384985765
560,2.95560746724
561,3.85276811534
562,-8.21359430814
563,-19.8935142305
564,-4.76063509783
565,6.22560188364
566,2.30256352398
567,0.665435446541
568,6.99856201627
569,2.09321913958
570,0.750785628897
571,3.97097699994
572,2.29419223467
573,-2.34952858427
574,11.9389291396
575,6.5501223747
576,4.8371510127
577,8.06665738961
578,-2.89205651278
579,0.118108404127
580,-2.25219908257
581,10.4246568411
582,-4.09617777546
583,-0.146290937762
584,6.43771344723
585,6.8984516208
586,-1.43269394065
587,-6.73064960111
588,-6.4588501215
589,-4.96032796494
590,5.81241553234
591,-1.88949002896
592,4.35942980062
593,-15.9070968059
594,0.44974304598
595,-2.09486894023
596,-14.5924317594
597,5.40239768627
598,-8.5965445047
599,-11.3957389603
600,-14.3685137256
