Point_ID,Output
1,-96.1965217456
2,-96.1965217456
3,-96.1965217456
4,-96.1965217456
5,-96.1965217456
6,-96.1965217456
7,-96.1965217456
8,-96.1965217456
9,-96.1965217456
10,-96.1965217456
11,-96.1965217456
12,-96.1965217456
13,-96.1965217456
14,-96.1965217456
15,-96.1965217456
16,-96.1965217456
17,-96.1965217456
18,-96.1965217456
19,-96.1965217456
20,-96.1965217456
21,-96.1965217456
22,-96.1965217456
23,-96.1965217456
24,-96.1965217456
25,-96.1965217456
26,-96.1965217456
27,-96.1965217456
28,-96.1965217456
29,-96.1965217456
30,-96.1965217456
31,-96.1965217456
32,-96.1965217456
33,-96.1965217456
34,-96.1965217456
35,-96.1965217456
36,-96.1965217456
37,-96.1965217456
38,-96.1965217456
39,-96.1965217456
40,-96.1965217456
41,-96.1965217456
42,-96.1965217456
43,-96.1965217456
44,-96.1965217456
45,-96.1965217456
46,-96.1965217456
47,-96.1965217456
48,-96.1965217456
49,-96.1965217456
50,-96.1965217456
51,-96.1965217456
52,-96.1965217456
53,-96.1965217456
54,-96.1965217456
55,-96.1965217456
56,-96.1965217456
57,-96.1965217456
58,-96.1965217456
59,-96.1965217456
60,-96.1965217456
61,-96.1965217456
62,-96.1965217456
63,-96.1965217456
64,-96.1965217456
65,-96.1965217456
66,-96.1965217456
67,-96.1965217456
68,-96.1965217456
69,-96.1965217456
70,-96.1965217456
71,-96.1965217456
72,-96.1965217456
73,-96.1965217456
74,-96.1965217456
75,-96.1965217456
76,-96.1965217456
77,-96.1965217456
78,-96.1965217456
79,-96.1965217456
80,-96.1965217456
81,-96.1965217456
82,-96.1965217456
83,-96.1965217456
84,-96.1965217456
85,-96.1965217456
86,-96.1965217456
87,-96.1965217456
88,-96.1965217456
89,-96.1965217456
90,-96.1965217456
91,-96.1965217456
92,-96.1965217456
93,-96.1965217456
94,-96.1965217456
95,-96.1965217456
96,-96.1965217456
97,-96.1965217456
98,-96.1965217456
99,-96.1965217456
100,-96.1965217456
101,-96.1965217456
102,-96.1965217456
103,-96.1965217456
104,-96.1965217456
105,-96.1965217456
106,-96.1965217456
107,-96.1965217456
108,-96.1965217456
109,-96.1965217456
110,-96.1965217456
111,-96.1965217456
112,-96.1965217456
113,-96.1965217456
114,-96.1965217456
115,-96.1965217456
116,-96.1965217456
117,-96.1965217456
118,-96.1965217456
119,-96.1965217456
120,-96.1965217456
121,-96.1965217456
122,-96.1965217456
123,-96.1965217456
