Point_ID,Output
1,2.36281528638
2,0.0495910061225
3,3.34742969608
4,-1.18295925956
5,2.80351045992
6,3.40665445953
7,-0.326683223837
8,-3.29421699852
9,-0.628452512218
10,3.47741789805
11,1.74815990887
12,0.877470588024
13,3.67014416169
14,1.99139924668
15,-4.39003016878
16,0.86700725901
17,-2.29693722201
18,2.40610046086
19,-1.00047193555
20,-5.94815342212
21,5.42415722652
22,3.33246598112
23,0.52236689741
24,4.09954983935
25,-0.161532251295
26,1.21907160029
27,0.492759812905
28,0.563779352137
29,-0.611883471712
30,-2.20353455743
31,0.805204589079
32,0.0856642492204
33,0.182108665053
34,3.57062001269
35,1.9739804304
36,2.79703340617
37,4.548989064
38,-0.367087819382
39,1.60763407367
40,0.709391931335
41,2.14180383102
42,0.473861951013
43,-2.38507124809
44,3.58360758918
45,1.56562129245
46,1.22729368501
47,3.77010258187
48,3.08842257242
49,4.33082731359
50,0.680446978872
51,0.259735530408
52,3.38649544978
53,2.87931755392
54,2.99685123734
55,1.81136832674
56,0.807025555833
57,1.30485396631
58,-1.19046255628
59,-2.47129775068
60,-0.033474129952
61,2.92815895287
62,1.50866919441
63,-5.02720443675
64,0.475339167287
65,3.56830472741
66,4.90357308152
67,3.05892695485
68,0.0688312780619
69,-2.81702373039
70,3.02537679515
71,1.4336644755
72,-5.67672805104
73,-0.991099914439
74,1.73208942514
75,0.451506857237
76,-1.60941316692
77,-1.5809903503
78,-0.625098808233
79,4.17268400963
80,-7.04279181347
81,4.55645971259
82,1.97272335529
83,1.68034902067
84,-2.96546518465
85,3.19688761905
86,-3.07636566645
87,-2.61002708714
88,1.08676114661
89,4.37227899144
90,-2.28323020163
91,-4.94518230013
92,1.93651990867
93,1.741522561
94,0.684986037212
95,4.73941912041
96,-2.37326414896
97,4.00713914247
98,4.7346497384
99,4.20348946063
100,1.16595923086
101,-2.04567595627
102,-2.85974239367
103,-1.70899879396
104,0.861515034353
105,1.34450747259
106,3.88179903913
107,0.19352175075
108,3.9297719058
109,0.755048023284
110,5.74145522405
111,-2.89494873959
112,2.71402867752
113,-1.31573001677
114,0.857586943713
115,2.98129519969
116,1.52937839999
117,2.84836597468
118,1.55760845751
119,-2.81089732147
120,3.64125973953
121,-0.181259460047
122,3.16238944778
123,1.84889058141
124,-3.65962331688
125,4.24239747122
126,-1.61480721373
127,1.34285543722
